homeid,year_month,consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,month_coverage,peak_coverage,peak_energy_share,complete_day_ratio,observed_kwh,source_member
136,2018-03,361.703341,False,10,Departamento,9,0.915313,0.952077,0.231794,0.83871,331.071741,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz
136,2018-04,251.705374,False,10,Departamento,5,0.948364,0.979778,0.179653,0.9,238.708365,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz
139,2017-11,126.361528,False,8,Departamento,0,0.975292,0.985155,0.227965,0.9,123.239345,sensordata/home139_hall1313_sensor6798c6802_electric-mains_electric-combined.csv.gz
139,2018-03,144.775399,False,8,Departamento,1,0.910822,0.95226,0.196941,0.83871,131.864581,sensordata/home139_hall1313_sensor6798c6802_electric-mains_electric-combined.csv.gz
139,2018-04,125.212116,False,8,Departamento,1,0.925029,0.946356,0.18753,0.866667,115.82483,sensordata/home139_hall1313_sensor6798c6802_electric-mains_electric-combined.csv.gz
144,2017-08,414.954885,False,17,Departamento,13,0.987685,0.965381,0.176501,0.935484,409.844793,sensordata/home144_hall1337_sensor7029c7033_electric-mains_electric-combined.csv.gz
144,2017-09,417.922141,False,17,Departamento,14,0.990408,0.9785,0.217651,0.933333,413.913345,sensordata/home144_hall1337_sensor7029c7033_electric-mains_electric-combined.csv.gz
144,2017-10,429.181282,False,17,Departamento,13,0.981362,0.970547,0.213691,0.870968,421.182379,sensordata/home144_hall1337_sensor7029c7033_electric-mains_electric-combined.csv.gz
145,2018-04,170.533533,False,7,Departamento,3,0.930476,0.967954,0.216536,0.9,158.677439,sensordata/home145_hall1345_sensor7121c7125_electric-mains_electric-combined.csv.gz
145,2018-06,144.896886,False,7,Departamento,2,0.920915,0.942176,0.188961,0.8,133.437733,sensordata/home145_hall1345_sensor7121c7125_electric-mains_electric-combined.csv.gz
146,2017-08,712.385334,False,16,Casa,19,0.989516,0.976819,0.191329,0.967742,704.916778,sensordata/home146_other1356_sensor7181c7185_electric-mains_electric-combined.csv.gz
146,2017-09,694.99644,False,16,Casa,21,0.984682,0.980613,0.187489,1.0,684.350553,sensordata/home146_other1356_sensor7181c7185_electric-mains_electric-combined.csv.gz
146,2017-10,610.451335,False,16,Casa,20,0.982243,0.976259,0.202203,0.935484,599.611385,sensordata/home146_other1356_sensor7181c7185_electric-mains_electric-combined.csv.gz
146,2017-11,812.264787,False,16,Casa,24,0.979921,0.971294,0.212742,0.866667,795.954936,sensordata/home146_other1356_sensor7181c7185_electric-mains_electric-combined.csv.gz
147,2017-08,377.129843,False,12,Departamento,9,0.986179,0.974845,0.182885,0.903226,371.917555,sensordata/home147_hall1365_sensor7287c7291_electric-mains_electric-combined.csv.gz
147,2017-09,365.59434,False,12,Departamento,9,0.990255,0.989769,0.174224,0.966667,362.03177,sensordata/home147_hall1365_sensor7287c7291_electric-mains_electric-combined.csv.gz
147,2017-10,353.521325,False,12,Departamento,7,0.975228,0.961071,0.187419,0.806452,344.763961,sensordata/home147_hall1365_sensor7287c7291_electric-mains_electric-combined.csv.gz
147,2017-11,296.892147,False,12,Departamento,4,0.97207,0.970759,0.17852,0.833333,288.599899,sensordata/home147_hall1365_sensor7287c7291_electric-mains_electric-combined.csv.gz
148,2017-08,229.698902,True,9,Departamento,4,0.964953,0.949173,0.299358,0.83871,221.648635,sensordata/home148_hall1372_sensor7329c7333_electric-mains_electric-combined.csv.gz
151,2017-08,303.957542,False,15,Casa,4,0.975142,0.96218,0.22806,0.935484,296.401728,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz
151,2017-09,276.154521,False,15,Casa,3,0.986042,0.98553,0.239772,0.966667,272.299864,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz
151,2017-10,302.840445,False,15,Casa,4,0.972329,0.94515,0.249882,0.870968,294.460504,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz
151,2017-11,320.482828,False,15,Casa,5,0.987113,0.990137,0.247829,0.966667,316.352902,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz
151,2018-03,330.343339,True,15,Casa,5,0.91486,0.952829,0.260704,0.806452,302.217842,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz
151,2018-04,289.224829,False,15,Casa,4,0.947535,0.981086,0.240743,0.9,274.050679,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz
151,2018-06,266.929573,False,15,Casa,3,0.938949,0.955963,0.226279,0.866667,250.633276,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz
156,2017-08,455.668732,False,14,Departamento,8,0.987074,0.97287,0.248122,0.967742,449.778587,sensordata/home156_hall1443_sensor7906c7910_electric-mains_electric-combined.csv.gz
156,2017-11,646.300117,False,14,Departamento,19,0.956494,0.969458,0.187905,0.9,618.182072,sensordata/home156_hall1443_sensor7906c7910_electric-mains_electric-combined.csv.gz
157,2017-10,282.80363,False,8,Departamento,7,0.942526,0.953851,0.241287,0.83871,266.549697,sensordata/home157_livingroom1611_sensor9304c9308_electric-mains_electric-combined.csv.gz
157,2017-11,289.870469,True,8,Departamento,8,0.956358,0.969093,0.260483,0.8,277.220061,sensordata/home157_livingroom1611_sensor9304c9308_electric-mains_electric-combined.csv.gz
158,2017-08,200.961316,False,14,Departamento,3,0.961532,0.955634,0.222836,0.903226,193.230638,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz
158,2017-09,183.186883,True,14,Departamento,3,0.962224,0.969178,0.275502,0.933333,176.266843,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz
158,2017-10,188.771958,True,14,Departamento,2,0.958635,0.961402,0.279042,0.903226,180.963401,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz
158,2017-11,244.615238,True,14,Departamento,3,0.964846,0.974088,0.297086,0.966667,236.015955,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz
158,2018-04,245.152665,True,14,Departamento,4,0.906906,0.948655,0.287823,0.8,222.330484,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz
159,2017-08,199.256545,False,6,Departamento,2,0.987621,0.974924,0.232835,0.967742,196.789942,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz
159,2017-09,188.69181,False,6,Departamento,2,0.988835,0.987396,0.237644,1.0,186.585042,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz
159,2017-10,190.764443,True,6,Departamento,2,0.982758,0.979164,0.269529,0.903226,187.475357,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz
159,2017-11,194.969899,False,6,Departamento,2,0.993248,0.993653,0.232752,1.0,193.653551,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz
159,2018-04,187.173493,False,6,Departamento,1,0.949297,0.986076,0.200553,0.9,177.68332,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz
159,2018-06,199.788887,False,6,Departamento,2,0.936614,0.93969,0.195334,0.833333,187.125108,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz
160,2017-11,416.108468,True,16,Departamento,10,0.971176,0.974248,0.260475,0.8,404.114687,sensordata/home160_utility1467_sensor8073c8077_electric-mains_electric-combined.csv.gz
160,2018-06,365.216155,False,16,Departamento,8,0.923027,0.948289,0.19019,0.8,337.104515,sensordata/home160_utility1467_sensor8073c8077_electric-mains_electric-combined.csv.gz
161,2017-08,214.643804,False,7,Casa,3,0.981804,0.973168,0.196423,0.967742,210.738158,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz
161,2017-09,236.95602,False,7,Casa,4,0.98964,0.993282,0.238798,1.0,234.501166,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz
161,2017-10,258.778479,False,7,Casa,4,0.981825,0.979657,0.24327,0.935484,254.075117,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz
161,2017-11,265.336082,False,7,Casa,5,0.98754,0.991794,0.242788,1.0,262.029925,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz
161,2018-04,328.37551,False,7,Casa,6,0.934655,0.97775,0.174052,0.866667,306.917843,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz
161,2018-06,277.93904,False,7,Casa,5,0.925048,0.945076,0.17634,0.866667,257.106908,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz
162,2017-11,355.743138,False,10,Departamento,6,0.983432,0.976586,0.196371,0.966667,349.849084,sensordata/home162_hall1618_sensor9347c9351_electric-mains_electric-combined.csv.gz
163,2017-09,185.821966,True,11,Casa,3,0.923408,0.90225,0.277,0.866667,171.589524,sensordata/home163_hall1625_sensor9458_electric-mains_electric-combined.csv.gz
164,2017-08,431.18084,False,10,Casa,11,0.987721,0.974951,0.211501,0.967742,425.886222,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz
164,2017-09,431.243465,False,10,Casa,11,0.991017,0.991046,0.222349,1.0,427.369594,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz
164,2017-11,454.383845,False,10,Casa,12,0.982314,0.9875,0.223971,0.933333,446.347632,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz
164,2018-03,517.507908,False,10,Casa,16,0.906332,0.922177,0.212431,0.806452,469.034203,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz
164,2018-06,429.45757,False,10,Casa,12,0.945003,0.963282,0.210515,0.866667,405.838895,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz
165,2017-08,185.849123,False,12,Departamento,2,0.983312,0.967977,0.202649,0.967742,182.747613,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz
165,2017-09,157.257295,False,12,Departamento,1,0.991126,0.990854,0.213548,1.0,155.861818,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz
165,2017-10,175.648361,True,12,Departamento,2,0.974069,0.972872,0.303714,0.935484,171.093554,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz
165,2017-11,191.307336,True,12,Departamento,3,0.991881,0.993863,0.329567,1.0,189.754071,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz
165,2018-04,156.54991,True,12,Departamento,1,0.936449,0.974653,0.276818,0.9,146.600958,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz
165,2018-06,146.973373,False,12,Departamento,1,0.930351,0.953921,0.246201,0.866667,136.73678,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz
166,2017-09,290.80759,True,7,Casa,5,0.983571,0.974843,0.266071,0.966667,286.029908,sensordata/home166_other1515_sensor8403c8407_electric-mains_electric-combined.csv.gz
166,2017-10,297.642837,True,7,Casa,5,0.980745,0.968905,0.266449,0.935484,291.911825,sensordata/home166_other1515_sensor8403c8407_electric-mains_electric-combined.csv.gz
166,2017-11,334.606057,True,7,Casa,8,0.987769,0.981051,0.294595,1.0,330.513587,sensordata/home166_other1515_sensor8403c8407_electric-mains_electric-combined.csv.gz
166,2018-04,329.227371,True,7,Casa,7,0.941601,0.973079,0.253692,0.866667,310.000721,sensordata/home166_other1515_sensor8403c8407_electric-mains_electric-combined.csv.gz
168,2017-11,561.271599,True,16,Casa,13,0.994925,0.992382,0.285613,1.0,558.423016,sensordata/home168_other1530_sensor8528c8532_electric-mains_electric-combined.csv.gz
169,2017-08,216.267608,True,18,Casa,3,0.938289,0.938586,0.289905,0.903226,202.921416,sensordata/home169_kitchen1542_sensor8594c8600_electric-mains_electric-combined.csv.gz
169,2017-09,212.193602,True,18,Casa,3,0.982719,0.977514,0.259544,1.0,208.526713,sensordata/home169_kitchen1542_sensor8594c8600_electric-mains_electric-combined.csv.gz
169,2017-11,215.6026,True,18,Casa,3,0.992995,0.993132,0.333753,1.0,214.092384,sensordata/home169_kitchen1542_sensor8594c8600_electric-mains_electric-combined.csv.gz
170,2017-10,350.05671,True,12,Casa,7,0.965772,0.950168,0.365762,0.870968,338.074904,sensordata/home170_hall1553_sensor8679c8681_electric-mains_electric-combined.csv.gz
170,2017-11,445.69662,True,12,Casa,9,0.98152,0.972914,0.392263,0.9,437.460346,sensordata/home170_hall1553_sensor8679c8681_electric-mains_electric-combined.csv.gz
173,2017-10,378.054908,False,11,Casa,9,0.986655,0.982202,0.174336,0.935484,373.009665,sensordata/home173_livingroom1587_sensor8933c8937_electric-mains_electric-combined.csv.gz
174,2017-09,573.830788,True,10,Casa,16,0.979894,0.971174,0.257438,0.933333,562.293291,sensordata/home174_hall1591_sensor8945c8949_electric-mains_electric-combined.csv.gz
174,2017-10,566.32693,True,10,Casa,15,0.981263,0.973221,0.26069,0.903226,555.715796,sensordata/home174_hall1591_sensor8945c8949_electric-mains_electric-combined.csv.gz
174,2017-11,608.644567,True,10,Casa,18,0.987571,0.985169,0.28809,1.0,601.079481,sensordata/home174_hall1591_sensor8945c8949_electric-mains_electric-combined.csv.gz
175,2017-09,366.96403,True,17,Casa,7,0.97298,0.96363,0.262729,0.866667,357.04864,sensordata/home175_livingroom1635_sensor9490c9500_electric-mains_electric-combined.csv.gz
175,2017-10,376.11022,True,17,Casa,7,0.964264,0.951729,0.287901,0.806452,362.669538,sensordata/home175_livingroom1635_sensor9490c9500_electric-mains_electric-combined.csv.gz
175,2017-11,395.157109,True,17,Casa,7,0.974748,0.956812,0.2848,0.866667,385.178477,sensordata/home175_livingroom1635_sensor9490c9500_electric-mains_electric-combined.csv.gz
175,2018-04,366.214874,False,17,Casa,7,0.937797,0.976863,0.224829,0.866667,343.435235,sensordata/home175_livingroom1635_sensor9490c9500_electric-mains_electric-combined.csv.gz
176,2017-11,252.205158,True,6,Casa,4,0.966055,0.959556,0.25488,0.933333,243.644097,sensordata/home176_hall1643_sensor9549c9553_electric-mains_electric-combined.csv.gz
177,2017-09,288.818932,True,7,Departamento,6,0.987229,0.97887,0.258122,0.966667,285.130473,sensordata/home177_hall1671_sensor9782c9786_electric-mains_electric-combined.csv.gz
177,2017-10,283.080479,True,7,Departamento,6,0.9681,0.956694,0.256984,0.83871,274.050296,sensordata/home177_hall1671_sensor9782c9786_electric-mains_electric-combined.csv.gz
177,2017-11,308.368774,True,7,Departamento,7,0.992195,0.98734,0.280479,0.966667,305.962023,sensordata/home177_hall1671_sensor9782c9786_electric-mains_electric-combined.csv.gz
177,2018-06,252.580326,False,7,Departamento,4,0.94496,0.96534,0.244351,0.866667,238.678273,sensordata/home177_hall1671_sensor9782c9786_electric-mains_electric-combined.csv.gz
178,2017-09,219.642154,True,14,Casa,4,0.947631,0.958912,0.254145,0.8,208.139667,sensordata/home178_hall1681_sensor9863c9873_electric-mains_electric-combined.csv.gz
178,2017-11,287.617137,True,14,Casa,6,0.982776,0.980778,0.274351,0.966667,282.663176,sensordata/home178_hall1681_sensor9863c9873_electric-mains_electric-combined.csv.gz
178,2018-04,316.33697,False,14,Casa,7,0.939289,0.973215,0.217608,0.9,297.131947,sensordata/home178_hall1681_sensor9863c9873_electric-mains_electric-combined.csv.gz
178,2018-06,277.709526,False,14,Casa,6,0.928673,0.945403,0.232822,0.833333,257.901401,sensordata/home178_hall1681_sensor9863c9873_electric-mains_electric-combined.csv.gz
179,2017-09,98.563504,False,8,Departamento,0,0.968611,0.974384,0.240202,1.0,95.469667,sensordata/home179_hall1655_sensor9650c9666_electric-mains_electric-combined.csv.gz
179,2017-10,166.563591,False,8,Departamento,1,0.96292,0.966989,0.24516,0.83871,160.387386,sensordata/home179_hall1655_sensor9650c9666_electric-mains_electric-combined.csv.gz
179,2017-11,103.2403,True,8,Departamento,0,0.970056,0.974025,0.262725,1.0,100.148906,sensordata/home179_hall1655_sensor9650c9666_electric-mains_electric-combined.csv.gz
179,2018-04,157.346854,True,8,Departamento,1,0.932715,0.968812,0.266103,0.9,146.759754,sensordata/home179_hall1655_sensor9650c9666_electric-mains_electric-combined.csv.gz
179,2018-06,163.454882,True,8,Departamento,1,0.924323,0.953597,0.254636,0.8,151.08503,sensordata/home179_hall1655_sensor9650c9666_electric-mains_electric-combined.csv.gz
181,2017-09,433.693644,True,10,Casa,11,0.986675,0.987477,0.253876,1.0,427.914743,sensordata/home181_hall1690_sensor9952c9956_electric-mains_electric-combined.csv.gz
183,2017-11,211.484635,False,11,Casa,4,0.982987,0.981947,0.249608,0.933333,207.886622,sensordata/home183_kitchen1709_sensor10127c10131_electric-mains_electric-combined.csv.gz
184,2017-09,238.906134,False,9,Casa,3,0.992507,0.992796,0.192058,1.0,237.116089,sensordata/home184_hall1722_sensor10180c10184_electric-mains_electric-combined.csv.gz
184,2017-10,267.835702,False,9,Casa,2,0.985272,0.978819,0.244617,0.935484,263.891067,sensordata/home184_hall1722_sensor10180c10184_electric-mains_electric-combined.csv.gz
184,2017-11,283.382526,False,9,Casa,3,0.981766,0.994211,0.245498,0.933333,278.215387,sensordata/home184_hall1722_sensor10180c10184_electric-mains_electric-combined.csv.gz
184,2018-03,302.334896,False,9,Casa,3,0.915205,0.952762,0.219496,0.83871,276.698257,sensordata/home184_hall1722_sensor10180c10184_electric-mains_electric-combined.csv.gz
184,2018-04,283.61769,False,9,Casa,3,0.9496,0.984801,0.212276,0.9,269.323446,sensordata/home184_hall1722_sensor10180c10184_electric-mains_electric-combined.csv.gz
184,2018-06,251.808647,False,9,Casa,3,0.941277,0.961023,0.214448,0.866667,237.021689,sensordata/home184_hall1722_sensor10180c10184_electric-mains_electric-combined.csv.gz
185,2018-06,189.58176,False,8,Casa,3,0.917856,0.936194,0.238637,0.833333,174.008848,sensordata/home185_hall1734_sensor10230c10259_electric-mains_electric-combined.csv.gz
186,2017-10,173.072334,True,14,Casa,2,0.982218,0.975056,0.368012,0.935484,169.994783,sensordata/home186_utility1773_sensor10626c10630_electric-mains_electric-combined.csv.gz
186,2017-11,228.368284,True,14,Casa,4,0.989478,0.986167,0.267596,0.933333,225.965395,sensordata/home186_utility1773_sensor10626c10630_electric-mains_electric-combined.csv.gz
186,2018-06,225.363663,False,14,Casa,4,0.909973,0.93813,0.232271,0.833333,205.074934,sensordata/home186_utility1773_sensor10626c10630_electric-mains_electric-combined.csv.gz
188,2017-11,190.241362,True,6,Departamento,3,0.906973,0.915641,0.311382,0.8,172.543704,sensordata/home188_hall1750_sensor10384c10388_electric-mains_electric-combined.csv.gz
188,2018-04,175.775456,False,6,Departamento,2,0.928437,0.97459,0.248665,0.866667,163.196389,sensordata/home188_hall1750_sensor10384c10388_electric-mains_electric-combined.csv.gz
189,2017-11,279.73235,True,19,Departamento,5,0.987299,0.975185,0.297719,0.966667,276.179576,sensordata/home189_hall1761_sensor10493c10497_electric-mains_electric-combined.csv.gz
189,2018-03,306.514102,True,19,Departamento,4,0.916762,0.950417,0.271446,0.83871,281.000367,sensordata/home189_hall1761_sensor10493c10497_electric-mains_electric-combined.csv.gz
189,2018-04,286.222035,True,19,Departamento,4,0.951599,0.986623,0.289077,0.866667,272.368646,sensordata/home189_hall1761_sensor10493c10497_electric-mains_electric-combined.csv.gz
191,2017-10,233.4665,False,12,Casa,3,0.969522,0.970511,0.188908,0.935484,226.350908,sensordata/home191_hall1785_sensor10670c10674_electric-mains_electric-combined.csv.gz
191,2017-11,285.774778,False,12,Casa,4,0.979344,0.984648,0.192319,0.966667,279.871743,sensordata/home191_hall1785_sensor10670c10674_electric-mains_electric-combined.csv.gz
191,2018-04,227.099958,False,12,Casa,3,0.938956,0.978678,0.228377,0.8,213.236872,sensordata/home191_hall1785_sensor10670c10674_electric-mains_electric-combined.csv.gz
191,2018-06,225.731346,True,12,Casa,3,0.937222,0.96181,0.263865,0.866667,211.560347,sensordata/home191_hall1785_sensor10670c10674_electric-mains_electric-combined.csv.gz
194,2017-10,116.996869,False,5,Departamento,1,0.962268,0.962672,0.182082,0.935484,112.582353,sensordata/home194_hall1813_sensor10897c10899_electric-mains_electric-combined.csv.gz
194,2017-11,111.69912,False,5,Departamento,1,0.970973,0.978565,0.164514,1.0,108.456829,sensordata/home194_hall1813_sensor10897c10899_electric-mains_electric-combined.csv.gz
194,2018-04,118.724292,False,5,Departamento,1,0.927777,0.965016,0.17048,0.9,110.149623,sensordata/home194_hall1813_sensor10897c10899_electric-mains_electric-combined.csv.gz
199,2017-11,798.781014,True,16,Casa,18,0.966124,0.953218,0.297388,0.8,771.721691,sensordata/home199_livingroom1852_sensor11113c11117_electric-mains_electric-combined.csv.gz
199,2018-04,725.143197,True,16,Casa,21,0.923942,0.954678,0.251097,0.8,669.99007,sensordata/home199_livingroom1852_sensor11113c11117_electric-mains_electric-combined.csv.gz
203,2017-10,207.060376,True,15,Casa,2,0.936893,0.948705,0.266268,0.870968,193.993337,sensordata/home203_livingroom1897_sensor11445c11449_electric-mains_electric-combined.csv.gz
203,2017-11,242.192043,True,15,Casa,3,0.996047,0.995956,0.257287,1.0,241.234581,sensordata/home203_livingroom1897_sensor11445c11449_electric-mains_electric-combined.csv.gz
203,2018-03,242.363015,True,15,Casa,4,0.91945,0.957124,0.274509,0.83871,222.840596,sensordata/home203_livingroom1897_sensor11445c11449_electric-mains_electric-combined.csv.gz
203,2018-04,211.183469,True,15,Casa,3,0.951184,0.986553,0.258336,0.9,200.874261,sensordata/home203_livingroom1897_sensor11445c11449_electric-mains_electric-combined.csv.gz
205,2017-11,171.529087,True,14,Departamento,1,0.970392,0.981613,0.316103,1.0,166.450449,sensordata/home205_hall1921_sensor11715c11720_electric-mains_electric-combined.csv.gz
206,2017-11,306.185676,True,9,Casa,6,0.984897,0.981375,0.289172,0.933333,301.561233,sensordata/home206_livingroom1910_sensor11569c11571_electric-mains_electric-combined.csv.gz
206,2018-04,309.69588,True,9,Casa,6,0.938258,0.974141,0.258115,0.866667,290.574669,sensordata/home206_livingroom1910_sensor11569c11571_electric-mains_electric-combined.csv.gz
206,2018-06,273.618663,False,9,Casa,5,0.934334,0.949451,0.225186,0.866667,255.651249,sensordata/home206_livingroom1910_sensor11569c11571_electric-mains_electric-combined.csv.gz
208,2017-11,342.329332,False,9,Departamento,5,0.980273,0.982301,0.203354,0.933333,335.576119,sensordata/home208_hall1934_sensor11831c11835_electric-mains_electric-combined.csv.gz
208,2018-06,220.982861,False,9,Departamento,2,0.93856,0.956759,0.192179,0.866667,207.405715,sensordata/home208_hall1934_sensor11831c11835_electric-mains_electric-combined.csv.gz
209,2017-11,95.307648,False,7,Departamento,0,0.961299,0.962657,0.20041,1.0,91.61911,sensordata/home209_hall2062_sensor12899c12903_electric-mains_electric-combined.csv.gz
209,2018-06,106.920666,False,7,Departamento,0,0.915921,0.935676,0.173936,0.833333,97.930833,sensordata/home209_hall2062_sensor12899c12903_electric-mains_electric-combined.csv.gz
211,2017-11,250.413297,True,8,Casa,4,0.981262,0.988565,0.303581,1.0,245.721139,sensordata/home211_bathroom1956_sensor11989c11993_electric-mains_electric-combined.csv.gz
211,2018-03,302.928551,True,8,Casa,5,0.905981,0.952162,0.296831,0.83871,274.447627,sensordata/home211_bathroom1956_sensor11989c11993_electric-mains_electric-combined.csv.gz
215,2018-03,182.216497,True,7,Departamento,2,0.90309,0.941463,0.276156,0.806452,164.557887,sensordata/home215_hall1998_sensor12241c12245_electric-mains_electric-combined.csv.gz
215,2018-04,172.43666,True,7,Departamento,2,0.937541,0.971171,0.277856,0.9,161.666354,sensordata/home215_hall1998_sensor12241c12245_electric-mains_electric-combined.csv.gz
215,2018-06,155.772693,False,7,Departamento,2,0.931093,0.954072,0.237072,0.833333,145.038801,sensordata/home215_hall1998_sensor12241c12245_electric-mains_electric-combined.csv.gz
219,2017-11,423.873054,False,12,Departamento,8,0.98393,0.989315,0.2329,0.933333,417.061486,sensordata/home219_hall2019_sensor12535c12539_electric-mains_electric-combined.csv.gz
221,2017-11,168.315415,True,6,Departamento,2,0.967993,0.985301,0.287218,0.966667,162.928153,sensordata/home221_bedroom2032_sensor12649c12653_electric-mains_electric-combined.csv.gz
224,2017-11,224.556378,True,11,Casa,5,0.98301,0.994451,0.254778,0.966667,220.741172,sensordata/home224_hall2069_sensor12940c12944_electric-mains_electric-combined.csv.gz
224,2018-04,186.748424,False,11,Casa,3,0.938662,0.973118,0.2188,0.9,175.293584,sensordata/home224_hall2069_sensor12940c12944_electric-mains_electric-combined.csv.gz
224,2018-06,188.768014,False,11,Casa,3,0.932252,0.947146,0.22843,0.8,175.979345,sensordata/home224_hall2069_sensor12940c12944_electric-mains_electric-combined.csv.gz
225,2017-11,195.119546,True,14,Departamento,1,0.977064,0.982137,0.299021,0.9,190.644293,sensordata/home225_hall2079_sensor13027c13031_electric-mains_electric-combined.csv.gz
226,2017-11,191.764191,True,9,Departamento,4,0.987782,0.991664,0.307478,0.966667,189.421221,sensordata/home226_hall2089_sensor13086c13090_electric-mains_electric-combined.csv.gz
228,2018-04,208.813105,True,12,Departamento,3,0.929137,0.967336,0.255003,0.8,194.015974,sensordata/home228_hall2105_sensor13327c13331_electric-mains_electric-combined.csv.gz
228,2018-06,189.35648,False,12,Departamento,3,0.932566,0.956363,0.232035,0.866667,176.58741,sensordata/home228_hall2105_sensor13327c13331_electric-mains_electric-combined.csv.gz
229,2017-11,535.838896,True,12,Casa,10,0.985562,0.980479,0.281041,0.933333,528.102515,sensordata/home229_utility2117_sensor13405c13409_electric-mains_electric-combined.csv.gz
229,2018-03,703.949121,True,12,Casa,11,0.917307,0.953607,0.291423,0.806452,645.737519,sensordata/home229_utility2117_sensor13405c13409_electric-mains_electric-combined.csv.gz
229,2018-04,473.076038,False,12,Casa,8,0.946147,0.977028,0.249296,0.866667,447.599652,sensordata/home229_utility2117_sensor13405c13409_electric-mains_electric-combined.csv.gz
229,2018-06,449.529587,False,12,Casa,8,0.942144,0.959373,0.216268,0.866667,423.521561,sensordata/home229_utility2117_sensor13405c13409_electric-mains_electric-combined.csv.gz
231,2018-04,402.897382,False,12,Casa,10,0.945385,0.979704,0.20586,0.866667,380.893309,sensordata/home231_hall2140_sensor13536c13540_electric-mains_electric-combined.csv.gz
232,2017-11,329.040764,True,9,Casa,7,0.969305,0.935917,0.266458,0.866667,318.940914,sensordata/home232_livingroom2142_sensor13572c13576_electric-mains_electric-combined.csv.gz
232,2018-04,347.769732,False,9,Casa,8,0.93544,0.958505,0.194275,0.833333,325.317788,sensordata/home232_livingroom2142_sensor13572c13576_electric-mains_electric-combined.csv.gz
235,2018-04,172.536986,True,13,Casa,2,0.917257,0.931613,0.283266,0.833333,158.260815,sensordata/home235_kitchen2207_sensor14140c14144_electric-mains_electric-combined.csv.gz
237,2018-03,144.43029,True,7,Departamento,1,0.90005,0.938681,0.278011,0.83871,129.994496,sensordata/home237_hall2189_sensor13992c13996_electric-mains_electric-combined.csv.gz
237,2018-04,130.630359,False,7,Departamento,1,0.922301,0.960942,0.230111,0.833333,120.480551,sensordata/home237_hall2189_sensor13992c13996_electric-mains_electric-combined.csv.gz
237,2018-06,126.585177,True,7,Departamento,1,0.916421,0.939391,0.261402,0.8,116.005304,sensordata/home237_hall2189_sensor13992c13996_electric-mains_electric-combined.csv.gz
238,2017-11,276.362461,False,13,Departamento,5,0.930916,0.947606,0.240042,0.933333,257.270208,sensordata/home238_livingroom2203_sensor14058c14062_electric-mains_electric-combined.csv.gz
240,2018-06,134.107119,False,8,Departamento,1,0.91501,0.912396,0.195802,0.866667,122.709359,sensordata/home240_bedroom2228_sensor14307c14311_electric-mains_electric-combined.csv.gz
